UTC_Year, UTC_Month, UTC_Day, UTC_Hour, Year, Month, Day, Hour, Load(MW)
'2019', '3', '31', '20', '2019', '3', '31', '13', '1.1308405000000001'
'2019', '3', '31', '21', '2019', '3', '31', '14', '0.800152859'
'2019', '3', '31', '22', '2019', '3', '31', '15', '0.7643579530000001'
'2019', '3', '31', '23', '2019', '3', '31', '16', '1.272106376'
'2019', '4', '1', '0', '2019', '3', '31', '17', '0.650087031'
'2019', '4', '1', '1', '2019', '3', '31', '18', '0.27590358700000006'
'2019', '4', '1', '2', '2019', '3', '31', '19', '0.021147990000000002'
'2019', '4', '1', '3', '2019', '3', '31', '20', '0.0'
'2019', '4', '1', '4', '2019', '3', '31', '21', '0.0'
'2019', '4', '1', '5', '2019', '3', '31', '22', '0.0'
'2019', '4', '1', '6', '2019', '3', '31', '23', '0.0'
'2019', '4', '1', '7', '2019', '4', '1', '0', '0.0'
'2019', '4', '1', '8', '2019', '4', '1', '1', '0.0'
'2019', '4', '1', '9', '2019', '4', '1', '2', '0.0'
'2019', '4', '1', '10', '2019', '4', '1', '3', '0.0'
'2019', '4', '1', '11', '2019', '4', '1', '4', '0.0'
'2019', '4', '1', '12', '2019', '4', '1', '5', '0.0'
'2019', '4', '1', '13', '2019', '4', '1', '6', '0.0'
'2019', '4', '1', '14', '2019', '4', '1', '7', '0.305800422'
'2019', '4', '1', '15', '2019', '4', '1', '8', '0.48115441800000003'
'2019', '4', '1', '16', '2019', '4', '1', '9', '0.730654066'
'2019', '4', '1', '17', '2019', '4', '1', '10', '0.794155329'
'2019', '4', '1', '18', '2019', '4', '1', '11', '1.078185094'
'2019', '4', '1', '19', '2019', '4', '1', '12', '1.049829469'
'2019', '4', '1', '20', '2019', '4', '1', '13', '1.103217813'
'2019', '4', '1', '21', '2019', '4', '1', '14', '1.259761376'
'2019', '4', '1', '22', '2019', '4', '1', '15', '1.312569938'
'2019', '4', '1', '23', '2019', '4', '1', '16', '1.258132313'
'2019', '4', '2', '0', '2019', '4', '1', '17', '0.848084657'
'2019', '4', '2', '1', '2019', '4', '1', '18', '0.405524063'
'2019', '4', '2', '2', '2019', '4', '1', '19', '0.022422076000000003'
'2019', '4', '2', '3', '2019', '4', '1', '20', '0.0'
'2019', '4', '2', '4', '2019', '4', '1', '21', '0.0'
'2019', '4', '2', '5', '2019', '4', '1', '22', '0.0'
'2019', '4', '2', '6', '2019', '4', '1', '23', '0.0'
'2019', '4', '2', '7', '2019', '4', '2', '0', '0.0'
'2019', '4', '2', '8', '2019', '4', '2', '1', '0.0'
'2019', '4', '2', '9', '2019', '4', '2', '2', '0.0'
'2019', '4', '2', '10', '2019', '4', '2', '3', '0.0'
'2019', '4', '2', '11', '2019', '4', '2', '4', '0.0'
'2019', '4', '2', '12', '2019', '4', '2', '5', '0.0'
'2019', '4', '2', '13', '2019', '4', '2', '6', '0.0'
'2019', '4', '2', '14', '2019', '4', '2', '7', '0.387630695'
'2019', '4', '2', '15', '2019', '4', '2', '8', '1.049993219'
'2019', '4', '2', '16', '2019', '4', '2', '9', '1.310458906'
'2019', '4', '2', '17', '2019', '4', '2', '10', '1.198369251'
'2019', '4', '2', '18', '2019', '4', '2', '11', '1.434954563'
'2019', '4', '2', '19', '2019', '4', '2', '12', '1.346712938'
'2019', '4', '2', '20', '2019', '4', '2', '13', '1.069932'
'2019', '4', '2', '21', '2019', '4', '2', '14', '1.292054781'
'2019', '4', '2', '22', '2019', '4', '2', '15', '1.191423656'
'2019', '4', '2', '23', '2019', '4', '2', '16', '0.999904984'
'2019', '4', '3', '0', '2019', '4', '2', '17', '0.868444031'
'2019', '4', '3', '1', '2019', '4', '2', '18', '0.285047875'
'2019', '4', '3', '2', '2019', '4', '2', '19', '0.006732885'
'2019', '4', '3', '3', '2019', '4', '2', '20', '0.0'
'2019', '4', '3', '4', '2019', '4', '2', '21', '0.0'
'2019', '4', '3', '5', '2019', '4', '2', '22', '0.0'
'2019', '4', '3', '6', '2019', '4', '2', '23', '0.0'
'2019', '4', '3', '7', '2019', '4', '3', '0', '0.0'
'2019', '4', '3', '8', '2019', '4', '3', '1', '0.0'
'2019', '4', '3', '9', '2019', '4', '3', '2', '0.0'
'2019', '4', '3', '10', '2019', '4', '3', '3', '0.0'
'2019', '4', '3', '11', '2019', '4', '3', '4', '0.0'
'2019', '4', '3', '12', '2019', '4', '3', '5', '0.0'
'2019', '4', '3', '13', '2019', '4', '3', '6', '0.0006395810000000001'
'2019', '4', '3', '14', '2019', '4', '3', '7', '0.201786086'
'2019', '4', '3', '15', '2019', '4', '3', '8', '0.924148344'
'2019', '4', '3', '16', '2019', '4', '3', '9', '1.198973156'
'2019', '4', '3', '17', '2019', '4', '3', '10', '1.421890938'
'2019', '4', '3', '18', '2019', '4', '3', '11', '1.3044536880000002'
'2019', '4', '3', '19', '2019', '4', '3', '12', '1.231412938'
'2019', '4', '3', '20', '2019', '4', '3', '13', '1.213295781'
'2019', '4', '3', '21', '2019', '4', '3', '14', '1.179747563'
'2019', '4', '3', '22', '2019', '4', '3', '15', '0.9986494380000001'
'2019', '4', '3', '23', '2019', '4', '3', '16', '1.089152031'
'2019', '4', '4', '0', '2019', '4', '3', '17', '0.6100782029999999'
'2019', '4', '4', '1', '2019', '4', '3', '18', '0.18252688299999997'
'2019', '4', '4', '2', '2019', '4', '3', '19', '0.001325746'
'2019', '4', '4', '3', '2019', '4', '3', '20', '0.0'
'2019', '4', '4', '4', '2019', '4', '3', '21', '0.0'
'2019', '4', '4', '5', '2019', '4', '3', '22', '0.0'
'2019', '4', '4', '6', '2019', '4', '3', '23', '0.0'
'2019', '4', '4', '7', '2019', '4', '4', '0', '0.0'
'2019', '4', '4', '8', '2019', '4', '4', '1', '0.0'
'2019', '4', '4', '9', '2019', '4', '4', '2', '0.0'
'2019', '4', '4', '10', '2019', '4', '4', '3', '0.0'
'2019', '4', '4', '11', '2019', '4', '4', '4', '0.0'
'2019', '4', '4', '12', '2019', '4', '4', '5', '0.0'
'2019', '4', '4', '13', '2019', '4', '4', '6', '0.013287496999999999'
'2019', '4', '4', '14', '2019', '4', '4', '7', '0.293473087'
'2019', '4', '4', '15', '2019', '4', '4', '8', '0.706290446'
'2019', '4', '4', '16', '2019', '4', '4', '9', '1.090012376'
'2019', '4', '4', '17', '2019', '4', '4', '10', '0.870110781'
'2019', '4', '4', '18', '2019', '4', '4', '11', '0.8328141330000001'
'2019', '4', '4', '19', '2019', '4', '4', '12', '0.947302797'
'2019', '4', '4', '20', '2019', '4', '4', '13', '1.096625125'
'2019', '4', '4', '21', '2019', '4', '4', '14', '1.038426344'
'2019', '4', '4', '22', '2019', '4', '4', '15', '0.8685151799999999'
'2019', '4', '4', '23', '2019', '4', '4', '16', '0.73933531'
'2019', '4', '5', '0', '2019', '4', '4', '17', '0.683512844'
'2019', '4', '5', '1', '2019', '4', '4', '18', '0.437087493'
'2019', '4', '5', '2', '2019', '4', '4', '19', '0.030575693'
'2019', '4', '5', '3', '2019', '4', '4', '20', '0.0'
'2019', '4', '5', '4', '2019', '4', '4', '21', '0.0'
'2019', '4', '5', '5', '2019', '4', '4', '22', '0.0'
'2019', '4', '5', '6', '2019', '4', '4', '23', '0.0'
'2019', '4', '5', '7', '2019', '4', '5', '0', '0.0'
'2019', '4', '5', '8', '2019', '4', '5', '1', '0.0'
'2019', '4', '5', '9', '2019', '4', '5', '2', '0.0'
'2019', '4', '5', '10', '2019', '4', '5', '3', '0.0'
'2019', '4', '5', '11', '2019', '4', '5', '4', '0.0'
'2019', '4', '5', '12', '2019', '4', '5', '5', '0.0'
'2019', '4', '5', '13', '2019', '4', '5', '6', '0.012388403000000001'
'2019', '4', '5', '14', '2019', '4', '5', '7', '0.327672983'
'2019', '4', '5', '15', '2019', '4', '5', '8', '0.763295727'
'2019', '4', '5', '16', '2019', '4', '5', '9', '0.943725313'
'2019', '4', '5', '17', '2019', '4', '5', '10', '0.944128125'
'2019', '4', '5', '18', '2019', '4', '5', '11', '1.24098975'
'2019', '4', '5', '19', '2019', '4', '5', '12', '1.202782563'
'2019', '4', '5', '20', '2019', '4', '5', '13', '1.036687469'
'2019', '4', '5', '21', '2019', '4', '5', '14', '1.265521156'
'2019', '4', '5', '22', '2019', '4', '5', '15', '1.2680940939999998'
'2019', '4', '5', '23', '2019', '4', '5', '16', '1.159852813'
'2019', '4', '6', '0', '2019', '4', '5', '17', '0.813317563'
'2019', '4', '6', '1', '2019', '4', '5', '18', '0.29780375'
'2019', '4', '6', '2', '2019', '4', '5', '19', '0.020112426'
'2019', '4', '6', '3', '2019', '4', '5', '20', '0.0'
'2019', '4', '6', '4', '2019', '4', '5', '21', '0.0'
'2019', '4', '6', '5', '2019', '4', '5', '22', '0.0'
'2019', '4', '6', '6', '2019', '4', '5', '23', '0.0'
'2019', '4', '6', '7', '2019', '4', '6', '0', '0.0'
'2019', '4', '6', '8', '2019', '4', '6', '1', '0.0'
'2019', '4', '6', '9', '2019', '4', '6', '2', '0.0'
'2019', '4', '6', '10', '2019', '4', '6', '3', '0.0'
'2019', '4', '6', '11', '2019', '4', '6', '4', '0.0'
'2019', '4', '6', '12', '2019', '4', '6', '5', '0.0'
'2019', '4', '6', '13', '2019', '4', '6', '6', '0.02719135'
'2019', '4', '6', '14', '2019', '4', '6', '7', '0.405624324'
'2019', '4', '6', '15', '2019', '4', '6', '8', '0.692503063'
'2019', '4', '6', '16', '2019', '4', '6', '9', '0.76986336'
'2019', '4', '6', '17', '2019', '4', '6', '10', '0.5404730790000001'
'2019', '4', '6', '18', '2019', '4', '6', '11', '0.9231083760000001'
'2019', '4', '6', '19', '2019', '4', '6', '12', '0.849037781'
'2019', '4', '6', '20', '2019', '4', '6', '13', '0.781968094'
'2019', '4', '6', '21', '2019', '4', '6', '14', '1.008360719'
'2019', '4', '6', '22', '2019', '4', '6', '15', '0.827372172'
'2019', '4', '6', '23', '2019', '4', '6', '16', '0.6308336560000001'
'2019', '4', '7', '0', '2019', '4', '6', '17', '0.9669651560000001'
'2019', '4', '7', '1', '2019', '4', '6', '18', '0.38024393700000003'
'2019', '4', '7', '2', '2019', '4', '6', '19', '0.025678748'
'2019', '4', '7', '3', '2019', '4', '6', '20', '0.0'
'2019', '4', '7', '4', '2019', '4', '6', '21', '0.0'
'2019', '4', '7', '5', '2019', '4', '6', '22', '0.0'
'2019', '4', '7', '6', '2019', '4', '6', '23', '0.0'
'2019', '4', '7', '7', '2019', '4', '7', '0', '0.0'
'2019', '4', '7', '8', '2019', '4', '7', '1', '0.0'
'2019', '4', '7', '9', '2019', '4', '7', '2', '0.0'
'2019', '4', '7', '10', '2019', '4', '7', '3', '0.0'
'2019', '4', '7', '11', '2019', '4', '7', '4', '0.0'
'2019', '4', '7', '12', '2019', '4', '7', '5', '0.0'
'2019', '4', '7', '13', '2019', '4', '7', '6', '0.039930566'
'2019', '4', '7', '14', '2019', '4', '7', '7', '0.532586297'
'2019', '4', '7', '15', '2019', '4', '7', '8', '0.932670157'
'2019', '4', '7', '16', '2019', '4', '7', '9', '1.076398828'
'2019', '4', '7', '17', '2019', '4', '7', '10', '1.265051032'
'2019', '4', '7', '18', '2019', '4', '7', '11', '1.45370325'
'2019', '4', '7', '19', '2019', '4', '7', '12', '1.180723125'
'2019', '4', '7', '20', '2019', '4', '7', '13', '1.25514'
'2019', '4', '7', '21', '2019', '4', '7', '14', '1.3581463759999999'
'2019', '4', '7', '22', '2019', '4', '7', '15', '1.5302022499999999'
'2019', '4', '7', '23', '2019', '4', '7', '16', '1.502942751'
'2019', '4', '8', '0', '2019', '4', '7', '17', '1.178951751'
'2019', '4', '8', '1', '2019', '4', '7', '18', '0.453205265'
'2019', '4', '8', '2', '2019', '4', '7', '19', '0.033066055'
'2019', '4', '8', '3', '2019', '4', '7', '20', '0.0'
'2019', '4', '8', '4', '2019', '4', '7', '21', '0.0'
'2019', '4', '8', '5', '2019', '4', '7', '22', '0.0'
'2019', '4', '8', '6', '2019', '4', '7', '23', '0.0'
'2019', '4', '8', '7', '2019', '4', '8', '0', '0.0'
'2019', '4', '8', '8', '2019', '4', '8', '1', '0.0'
'2019', '4', '8', '9', '2019', '4', '8', '2', '0.0'
'2019', '4', '8', '10', '2019', '4', '8', '3', '0.0'
'2019', '4', '8', '11', '2019', '4', '8', '4', '0.0'
'2019', '4', '8', '12', '2019', '4', '8', '5', '0.0'
'2019', '4', '8', '13', '2019', '4', '8', '6', '0.042898597999999996'
'2019', '4', '8', '14', '2019', '4', '8', '7', '0.5236854070000001'
'2019', '4', '8', '15', '2019', '4', '8', '8', '1.1790050939999999'
'2019', '4', '8', '16', '2019', '4', '8', '9', '1.423116813'
'2019', '4', '8', '17', '2019', '4', '8', '10', '1.473275563'
'2019', '4', '8', '18', '2019', '4', '8', '11', '1.4216581879999999'
'2019', '4', '8', '19', '2019', '4', '8', '12', '1.3557694379999998'
'2019', '4', '8', '20', '2019', '4', '8', '13', '1.304376625'
'2019', '4', '8', '21', '2019', '4', '8', '14', '1.368587376'
'2019', '4', '8', '22', '2019', '4', '8', '15', '1.530476125'
'2019', '4', '8', '23', '2019', '4', '8', '16', '1.5047616879999999'
'2019', '4', '9', '0', '2019', '4', '8', '17', '1.2410975629999998'
'2019', '4', '9', '1', '2019', '4', '8', '18', '0.5290296250000001'
'2019', '4', '9', '2', '2019', '4', '8', '19', '0.045334973'
'2019', '4', '9', '3', '2019', '4', '8', '20', '0.0'
'2019', '4', '9', '4', '2019', '4', '8', '21', '0.0'
'2019', '4', '9', '5', '2019', '4', '8', '22', '0.0'
'2019', '4', '9', '6', '2019', '4', '8', '23', '0.0'
'2019', '4', '9', '7', '2019', '4', '9', '0', '0.0'
'2019', '4', '9', '8', '2019', '4', '9', '1', '0.0'
'2019', '4', '9', '9', '2019', '4', '9', '2', '0.0'
'2019', '4', '9', '10', '2019', '4', '9', '3', '0.0'
'2019', '4', '9', '11', '2019', '4', '9', '4', '0.0'
'2019', '4', '9', '12', '2019', '4', '9', '5', '0.0'
'2019', '4', '9', '13', '2019', '4', '9', '6', '0.008313789'
'2019', '4', '9', '14', '2019', '4', '9', '7', '0.283632094'
'2019', '4', '9', '15', '2019', '4', '9', '8', '0.8261475939999999'
'2019', '4', '9', '16', '2019', '4', '9', '9', '1.207238969'
'2019', '4', '9', '17', '2019', '4', '9', '10', '1.279560251'
'2019', '4', '9', '18', '2019', '4', '9', '11', '1.228986313'
'2019', '4', '9', '19', '2019', '4', '9', '12', '1.177843313'
'2019', '4', '9', '20', '2019', '4', '9', '13', '1.134068407'
'2019', '4', '9', '21', '2019', '4', '9', '14', '1.0740663750000001'
'2019', '4', '9', '22', '2019', '4', '9', '15', '1.079226626'
'2019', '4', '9', '23', '2019', '4', '9', '16', '0.8341429929999999'
'2019', '4', '10', '0', '2019', '4', '9', '17', '0.744296539'
'2019', '4', '10', '1', '2019', '4', '9', '18', '0.36243822300000006'
'2019', '4', '10', '2', '2019', '4', '9', '19', '0.044382847999999996'
'2019', '4', '10', '3', '2019', '4', '9', '20', '0.0'
'2019', '4', '10', '4', '2019', '4', '9', '21', '0.0'
'2019', '4', '10', '5', '2019', '4', '9', '22', '0.0'
'2019', '4', '10', '6', '2019', '4', '9', '23', '0.0'
'2019', '4', '10', '7', '2019', '4', '10', '0', '0.0'
'2019', '4', '10', '8', '2019', '4', '10', '1', '0.0'
'2019', '4', '10', '9', '2019', '4', '10', '2', '0.0'
'2019', '4', '10', '10', '2019', '4', '10', '3', '0.0'
'2019', '4', '10', '11', '2019', '4', '10', '4', '0.0'
'2019', '4', '10', '12', '2019', '4', '10', '5', '0.0'
'2019', '4', '10', '13', '2019', '4', '10', '6', '0.047401215'
'2019', '4', '10', '14', '2019', '4', '10', '7', '0.593114204'
'2019', '4', '10', '15', '2019', '4', '10', '8', '0.59483286'
'2019', '4', '10', '16', '2019', '4', '10', '9', '1.3489685'
'2019', '4', '10', '17', '2019', '4', '10', '10', '1.542702625'
'2019', '4', '10', '18', '2019', '4', '10', '11', '1.321457063'
'2019', '4', '10', '19', '2019', '4', '10', '12', '1.0559299690000001'
'2019', '4', '10', '20', '2019', '4', '10', '13', '1.300362188'
'2019', '4', '10', '21', '2019', '4', '10', '14', '1.38242725'
'2019', '4', '10', '22', '2019', '4', '10', '15', '1.3244840629999999'
'2019', '4', '10', '23', '2019', '4', '10', '16', '1.506393438'
'2019', '4', '11', '0', '2019', '4', '10', '17', '1.229291625'
'2019', '4', '11', '1', '2019', '4', '10', '18', '0.525543719'
'2019', '4', '11', '2', '2019', '4', '10', '19', '0.050299078000000004'
'2019', '4', '11', '3', '2019', '4', '10', '20', '0.0'
'2019', '4', '11', '4', '2019', '4', '10', '21', '0.0'
'2019', '4', '11', '5', '2019', '4', '10', '22', '0.0'
'2019', '4', '11', '6', '2019', '4', '10', '23', '0.0'
'2019', '4', '11', '7', '2019', '4', '11', '0', '0.0'
'2019', '4', '11', '8', '2019', '4', '11', '1', '0.0'
'2019', '4', '11', '9', '2019', '4', '11', '2', '0.0'
'2019', '4', '11', '10', '2019', '4', '11', '3', '0.0'
'2019', '4', '11', '11', '2019', '4', '11', '4', '0.0'
'2019', '4', '11', '12', '2019', '4', '11', '5', '0.0'
'2019', '4', '11', '13', '2019', '4', '11', '6', '0.025347176'
'2019', '4', '11', '14', '2019', '4', '11', '7', '0.491188078'
'2019', '4', '11', '15', '2019', '4', '11', '8', '0.8079262810000001'
'2019', '4', '11', '16', '2019', '4', '11', '9', '1.0967729689999999'
'2019', '4', '11', '17', '2019', '4', '11', '10', '0.562549078'
'2019', '4', '11', '18', '2019', '4', '11', '11', '1.107967282'
'2019', '4', '11', '19', '2019', '4', '11', '12', '0.9859929379999999'
'2019', '4', '11', '20', '2019', '4', '11', '13', '0.566007769'
'2019', '4', '11', '21', '2019', '4', '11', '14', '0.35632842200000003'
'2019', '4', '11', '22', '2019', '4', '11', '15', '0.580691031'
'2019', '4', '11', '23', '2019', '4', '11', '16', '0.542151953'
'2019', '4', '12', '0', '2019', '4', '11', '17', '0.534851117'
'2019', '4', '12', '1', '2019', '4', '11', '18', '0.38077940600000004'
'2019', '4', '12', '2', '2019', '4', '11', '19', '0.035922211'
'2019', '4', '12', '3', '2019', '4', '11', '20', '0.0'
'2019', '4', '12', '4', '2019', '4', '11', '21', '0.0'
'2019', '4', '12', '5', '2019', '4', '11', '22', '0.0'
'2019', '4', '12', '6', '2019', '4', '11', '23', '0.0'
'2019', '4', '12', '7', '2019', '4', '12', '0', '0.0'
'2019', '4', '12', '8', '2019', '4', '12', '1', '0.0'
'2019', '4', '12', '9', '2019', '4', '12', '2', '0.0'
'2019', '4', '12', '10', '2019', '4', '12', '3', '0.0'
'2019', '4', '12', '11', '2019', '4', '12', '4', '0.0'
'2019', '4', '12', '12', '2019', '4', '12', '5', '0.0'
'2019', '4', '12', '13', '2019', '4', '12', '6', '0.009170971'
'2019', '4', '12', '14', '2019', '4', '12', '7', '0.264648418'
'2019', '4', '12', '15', '2019', '4', '12', '8', '0.777208621'
'2019', '4', '12', '16', '2019', '4', '12', '9', '0.8816421649999999'
'2019', '4', '12', '17', '2019', '4', '12', '10', '1.1136296879999998'
'2019', '4', '12', '18', '2019', '4', '12', '11', '1.185235594'
'2019', '4', '12', '19', '2019', '4', '12', '12', '1.184215906'
'2019', '4', '12', '20', '2019', '4', '12', '13', '1.094001969'
'2019', '4', '12', '21', '2019', '4', '12', '14', '1.2341525629999999'
'2019', '4', '12', '22', '2019', '4', '12', '15', '0.986412751'
'2019', '4', '12', '23', '2019', '4', '12', '16', '0.822832079'
'2019', '4', '13', '0', '2019', '4', '12', '17', '1.117815282'
'2019', '4', '13', '1', '2019', '4', '12', '18', '0.366205016'
'2019', '4', '13', '2', '2019', '4', '12', '19', '0.049222574'
'2019', '4', '13', '3', '2019', '4', '12', '20', '0.0'
'2019', '4', '13', '4', '2019', '4', '12', '21', '0.0'
'2019', '4', '13', '5', '2019', '4', '12', '22', '0.0'
'2019', '4', '13', '6', '2019', '4', '12', '23', '0.0'
'2019', '4', '13', '7', '2019', '4', '13', '0', '0.0'
'2019', '4', '13', '8', '2019', '4', '13', '1', '0.0'
'2019', '4', '13', '9', '2019', '4', '13', '2', '0.0'
'2019', '4', '13', '10', '2019', '4', '13', '3', '0.0'
'2019', '4', '13', '11', '2019', '4', '13', '4', '0.0'
'2019', '4', '13', '12', '2019', '4', '13', '5', '0.0'
'2019', '4', '13', '13', '2019', '4', '13', '6', '0.007234502'
'2019', '4', '13', '14', '2019', '4', '13', '7', '0.5793361260000001'
'2019', '4', '13', '15', '2019', '4', '13', '8', '0.388919021'
'2019', '4', '13', '16', '2019', '4', '13', '9', '0.643054376'
'2019', '4', '13', '17', '2019', '4', '13', '10', '0.85390711'
'2019', '4', '13', '18', '2019', '4', '13', '11', '1.374791375'
'2019', '4', '13', '19', '2019', '4', '13', '12', '1.2627436259999998'
'2019', '4', '13', '20', '2019', '4', '13', '13', '1.108669188'
'2019', '4', '13', '21', '2019', '4', '13', '14', '1.362537688'
'2019', '4', '13', '22', '2019', '4', '13', '15', '1.256479906'
'2019', '4', '13', '23', '2019', '4', '13', '16', '1.286785376'
'2019', '4', '14', '0', '2019', '4', '13', '17', '0.689542719'
'2019', '4', '14', '1', '2019', '4', '13', '18', '0.582434204'
'2019', '4', '14', '2', '2019', '4', '13', '19', '0.058853987999999996'
'2019', '4', '14', '3', '2019', '4', '13', '20', '0.0'
'2019', '4', '14', '4', '2019', '4', '13', '21', '0.0'
'2019', '4', '14', '5', '2019', '4', '13', '22', '0.0'
'2019', '4', '14', '6', '2019', '4', '13', '23', '0.0'
'2019', '4', '14', '7', '2019', '4', '14', '0', '0.0'
'2019', '4', '14', '8', '2019', '4', '14', '1', '0.0'
'2019', '4', '14', '9', '2019', '4', '14', '2', '0.0'
'2019', '4', '14', '10', '2019', '4', '14', '3', '0.0'
'2019', '4', '14', '11', '2019', '4', '14', '4', '0.0'
'2019', '4', '14', '12', '2019', '4', '14', '5', '0.0'
'2019', '4', '14', '13', '2019', '4', '14', '6', '0.018044581'
'2019', '4', '14', '14', '2019', '4', '14', '7', '0.308735937'
'2019', '4', '14', '15', '2019', '4', '14', '8', '0.5912623199999999'
'2019', '4', '14', '16', '2019', '4', '14', '9', '1.5471943129999999'
'2019', '4', '14', '17', '2019', '4', '14', '10', '1.5436275629999998'
'2019', '4', '14', '18', '2019', '4', '14', '11', '1.467304688'
'2019', '4', '14', '19', '2019', '4', '14', '12', '1.307345438'
'2019', '4', '14', '20', '2019', '4', '14', '13', '1.058782656'
'2019', '4', '14', '21', '2019', '4', '14', '14', '0.749385469'
'2019', '4', '14', '22', '2019', '4', '14', '15', '1.134911313'
'2019', '4', '14', '23', '2019', '4', '14', '16', '0.993646094'
'2019', '4', '15', '0', '2019', '4', '14', '17', '0.389173694'
'2019', '4', '15', '1', '2019', '4', '14', '18', '0.0063871050000000006'
'2019', '4', '15', '2', '2019', '4', '14', '19', '0.084610508'
'2019', '4', '15', '3', '2019', '4', '14', '20', '0.0'
'2019', '4', '15', '4', '2019', '4', '14', '21', '0.0'
'2019', '4', '15', '5', '2019', '4', '14', '22', '0.0'
'2019', '4', '15', '6', '2019', '4', '14', '23', '0.0'
'2019', '4', '15', '7', '2019', '4', '15', '0', '0.0'
'2019', '4', '15', '8', '2019', '4', '15', '1', '0.0'
'2019', '4', '15', '9', '2019', '4', '15', '2', '0.0'
'2019', '4', '15', '10', '2019', '4', '15', '3', '0.0'
'2019', '4', '15', '11', '2019', '4', '15', '4', '0.0'
'2019', '4', '15', '12', '2019', '4', '15', '5', '0.0'
'2019', '4', '15', '13', '2019', '4', '15', '6', '0.06424766600000001'
'2019', '4', '15', '14', '2019', '4', '15', '7', '0.49057664100000004'
'2019', '4', '15', '15', '2019', '4', '15', '8', '1.240659656'
'2019', '4', '15', '16', '2019', '4', '15', '9', '1.189492688'
'2019', '4', '15', '17', '2019', '4', '15', '10', '0.7438273129999999'
'2019', '4', '15', '18', '2019', '4', '15', '11', '0.6449389999999999'
'2019', '4', '15', '19', '2019', '4', '15', '12', '0.536298484'
'2019', '4', '15', '20', '2019', '4', '15', '13', '0.8846330309999999'
'2019', '4', '15', '21', '2019', '4', '15', '14', '1.120191938'
'2019', '4', '15', '22', '2019', '4', '15', '15', '1.112328156'
'2019', '4', '15', '23', '2019', '4', '15', '16', '1.015580016'
'2019', '4', '16', '0', '2019', '4', '15', '17', '0.944949656'
'2019', '4', '16', '1', '2019', '4', '15', '18', '0.32802140599999996'
'2019', '4', '16', '2', '2019', '4', '15', '19', '0.06981889100000001'
'2019', '4', '16', '3', '2019', '4', '15', '20', '0.0'
'2019', '4', '16', '4', '2019', '4', '15', '21', '0.0'
'2019', '4', '16', '5', '2019', '4', '15', '22', '0.0'
'2019', '4', '16', '6', '2019', '4', '15', '23', '0.0'
'2019', '4', '16', '7', '2019', '4', '16', '0', '0.0'
'2019', '4', '16', '8', '2019', '4', '16', '1', '0.0'
'2019', '4', '16', '9', '2019', '4', '16', '2', '0.0'
'2019', '4', '16', '10', '2019', '4', '16', '3', '0.0'
'2019', '4', '16', '11', '2019', '4', '16', '4', '0.0'
'2019', '4', '16', '12', '2019', '4', '16', '5', '0.0'
'2019', '4', '16', '13', '2019', '4', '16', '6', '0.00047147899999999996'
'2019', '4', '16', '14', '2019', '4', '16', '7', '0.140399905'
'2019', '4', '16', '15', '2019', '4', '16', '8', '0.650346824'
'2019', '4', '16', '16', '2019', '4', '16', '9', '0.7760501099999999'
'2019', '4', '16', '17', '2019', '4', '16', '10', '0.937435829'
'2019', '4', '16', '18', '2019', '4', '16', '11', '0.75087286'
'2019', '4', '16', '19', '2019', '4', '16', '12', '0.7238161259999999'
'2019', '4', '16', '20', '2019', '4', '16', '13', '0.57825525'
'2019', '4', '16', '21', '2019', '4', '16', '14', '0.40513667200000003'
'2019', '4', '16', '22', '2019', '4', '16', '15', '0.785192'
'2019', '4', '16', '23', '2019', '4', '16', '16', '0.986513563'
'2019', '4', '17', '0', '2019', '4', '16', '17', '0.508163047'
'2019', '4', '17', '1', '2019', '4', '16', '18', '0.215851086'
'2019', '4', '17', '2', '2019', '4', '16', '19', '0.023777316'
'2019', '4', '17', '3', '2019', '4', '16', '20', '0.0'
'2019', '4', '17', '4', '2019', '4', '16', '21', '0.0'
'2019', '4', '17', '5', '2019', '4', '16', '22', '0.0'
'2019', '4', '17', '6', '2019', '4', '16', '23', '0.0'
'2019', '4', '17', '7', '2019', '4', '17', '0', '0.0'
'2019', '4', '17', '8', '2019', '4', '17', '1', '0.0'
'2019', '4', '17', '9', '2019', '4', '17', '2', '0.0'
'2019', '4', '17', '10', '2019', '4', '17', '3', '0.0'
'2019', '4', '17', '11', '2019', '4', '17', '4', '0.0'
'2019', '4', '17', '12', '2019', '4', '17', '5', '0.0'
'2019', '4', '17', '13', '2019', '4', '17', '6', '0.08086301800000001'
'2019', '4', '17', '14', '2019', '4', '17', '7', '0.265881282'
'2019', '4', '17', '15', '2019', '4', '17', '8', '0.882089626'
'2019', '4', '17', '16', '2019', '4', '17', '9', '0.952250891'
'2019', '4', '17', '17', '2019', '4', '17', '10', '0.732292414'
'2019', '4', '17', '18', '2019', '4', '17', '11', '0.8285225009999999'
'2019', '4', '17', '19', '2019', '4', '17', '12', '0.513385907'
'2019', '4', '17', '20', '2019', '4', '17', '13', '0.68655186'
'2019', '4', '17', '21', '2019', '4', '17', '14', '0.7047187819999999'
'2019', '4', '17', '22', '2019', '4', '17', '15', '0.8051715309999999'
'2019', '4', '17', '23', '2019', '4', '17', '16', '0.816669501'
'2019', '4', '18', '0', '2019', '4', '17', '17', '0.5995017149999999'
'2019', '4', '18', '1', '2019', '4', '17', '18', '0.037371215'
