UTC_Year, UTC_Month, UTC_Day, UTC_Hour, Year, Month, Day, Hour, Capacity(kW)
'2019', '8', '3', '19', '2019', '8', '3', '14', '297554.1194379999'
'2019', '8', '3', '20', '2019', '8', '3', '15', '257365.70837499996'
'2019', '8', '3', '21', '2019', '8', '3', '16', '235375.04310199997'
'2019', '8', '3', '22', '2019', '8', '3', '17', '211159.34382099993'
'2019', '8', '3', '23', '2019', '8', '3', '18', '91155.85525000002'
'2019', '8', '4', '0', '2019', '8', '3', '19', '5295.9706909999995'
'2019', '8', '4', '1', '2019', '8', '3', '20', '764.8314359999999'
'2019', '8', '4', '2', '2019', '8', '3', '21', '0.0'
'2019', '8', '4', '3', '2019', '8', '3', '22', '0.0'
'2019', '8', '4', '4', '2019', '8', '3', '23', '0.0'
'2019', '8', '4', '5', '2019', '8', '4', '0', '0.0'
'2019', '8', '4', '6', '2019', '8', '4', '1', '0.0'
'2019', '8', '4', '7', '2019', '8', '4', '2', '0.0'
'2019', '8', '4', '8', '2019', '8', '4', '3', '0.0'
'2019', '8', '4', '9', '2019', '8', '4', '4', '0.0'
'2019', '8', '4', '10', '2019', '8', '4', '5', '17773.505443000002'
'2019', '8', '4', '11', '2019', '8', '4', '6', '124833.70706300001'
'2019', '8', '4', '12', '2019', '8', '4', '7', '237635.92525000003'
'2019', '8', '4', '13', '2019', '8', '4', '8', '324084.945938'
'2019', '8', '4', '14', '2019', '8', '4', '9', '352651.84687599994'
'2019', '8', '4', '15', '2019', '8', '4', '10', '386261.9185019999'
'2019', '8', '4', '16', '2019', '8', '4', '11', '390863.9197500001'
'2019', '8', '4', '17', '2019', '8', '4', '12', '360366.72762500006'
'2019', '8', '4', '18', '2019', '8', '4', '13', '324365.88599999994'
'2019', '8', '4', '19', '2019', '8', '4', '14', '385630.69349999994'
'2019', '8', '4', '20', '2019', '8', '4', '15', '314390.00612600014'
'2019', '8', '4', '21', '2019', '8', '4', '16', '293244.485395'
'2019', '8', '4', '22', '2019', '8', '4', '17', '224943.84212500005'
'2019', '8', '4', '23', '2019', '8', '4', '18', '65177.479079'
'2019', '8', '5', '0', '2019', '8', '4', '19', '8200.619947000001'
'2019', '8', '5', '1', '2019', '8', '4', '20', '1882.5387520000002'
'2019', '8', '5', '2', '2019', '8', '4', '21', '588.895436'
'2019', '8', '5', '3', '2019', '8', '4', '22', '0.0'
'2019', '8', '5', '4', '2019', '8', '4', '23', '0.0'
'2019', '8', '5', '5', '2019', '8', '5', '0', '0.0'
'2019', '8', '5', '6', '2019', '8', '5', '1', '0.0'
'2019', '8', '5', '7', '2019', '8', '5', '2', '0.0'
'2019', '8', '5', '8', '2019', '8', '5', '3', '0.0'
'2019', '8', '5', '9', '2019', '8', '5', '4', '0.0'
'2019', '8', '5', '10', '2019', '8', '5', '5', '7383.125138'
'2019', '8', '5', '11', '2019', '8', '5', '6', '108784.42315700001'
'2019', '8', '5', '12', '2019', '8', '5', '7', '236701.87481299997'
'2019', '8', '5', '13', '2019', '8', '5', '8', '312080.7170300001'
'2019', '8', '5', '14', '2019', '8', '5', '9', '369231.89725000004'
'2019', '8', '5', '15', '2019', '8', '5', '10', '315099.1319999999'
'2019', '8', '5', '16', '2019', '8', '5', '11', '325049.0227519999'
'2019', '8', '5', '17', '2019', '8', '5', '12', '313684.785002'
'2019', '8', '5', '18', '2019', '8', '5', '13', '342783.87700000015'
'2019', '8', '5', '19', '2019', '8', '5', '14', '353262.631'
'2019', '8', '5', '20', '2019', '8', '5', '15', '371284.8077500001'
'2019', '8', '5', '21', '2019', '8', '5', '16', '286357.17768799997'
'2019', '8', '5', '22', '2019', '8', '5', '17', '260817.12012499993'
'2019', '8', '5', '23', '2019', '8', '5', '18', '94052.38968800001'
'2019', '8', '6', '0', '2019', '8', '5', '19', '2727.1440629999997'
'2019', '8', '6', '1', '2019', '8', '5', '20', '1186.998376'
'2019', '8', '6', '2', '2019', '8', '5', '21', '814.9321239999999'
'2019', '8', '6', '3', '2019', '8', '5', '22', '0.0'
'2019', '8', '6', '4', '2019', '8', '5', '23', '0.0'
'2019', '8', '6', '5', '2019', '8', '6', '0', '0.0'
'2019', '8', '6', '6', '2019', '8', '6', '1', '0.0'
'2019', '8', '6', '7', '2019', '8', '6', '2', '0.0'
'2019', '8', '6', '8', '2019', '8', '6', '3', '0.0'
'2019', '8', '6', '9', '2019', '8', '6', '4', '0.0'
'2019', '8', '6', '10', '2019', '8', '6', '5', '7930.072000000002'
'2019', '8', '6', '11', '2019', '8', '6', '6', '89075.08131300002'
'2019', '8', '6', '12', '2019', '8', '6', '7', '234549.147016'
'2019', '8', '6', '13', '2019', '8', '6', '8', '287678.4813760001'
'2019', '8', '6', '14', '2019', '8', '6', '9', '321561.387627'
'2019', '8', '6', '15', '2019', '8', '6', '10', '342508.435002'
'2019', '8', '6', '16', '2019', '8', '6', '11', '329187.7173749999'
'2019', '8', '6', '17', '2019', '8', '6', '12', '303522.78749999986'
'2019', '8', '6', '18', '2019', '8', '6', '13', '333545.91475'
'2019', '8', '6', '19', '2019', '8', '6', '14', '291745.349125'
'2019', '8', '6', '20', '2019', '8', '6', '15', '281703.9925'
'2019', '8', '6', '21', '2019', '8', '6', '16', '234331.40275000007'
'2019', '8', '6', '22', '2019', '8', '6', '17', '208491.79500000007'
'2019', '8', '6', '23', '2019', '8', '6', '18', '90375.04840600002'
'2019', '8', '7', '0', '2019', '8', '6', '19', '6130.126456'
'2019', '8', '7', '1', '2019', '8', '6', '20', '9775.721'
'2019', '8', '7', '2', '2019', '8', '6', '21', '1827.1122520000001'
'2019', '8', '7', '3', '2019', '8', '6', '22', '0.0'
'2019', '8', '7', '4', '2019', '8', '6', '23', '0.0'
'2019', '8', '7', '5', '2019', '8', '7', '0', '0.0'
'2019', '8', '7', '6', '2019', '8', '7', '1', '0.0'
'2019', '8', '7', '7', '2019', '8', '7', '2', '0.0'
'2019', '8', '7', '8', '2019', '8', '7', '3', '0.0'
'2019', '8', '7', '9', '2019', '8', '7', '4', '0.0'
'2019', '8', '7', '10', '2019', '8', '7', '5', '8833.334440000002'
'2019', '8', '7', '11', '2019', '8', '7', '6', '114382.488969'
'2019', '8', '7', '12', '2019', '8', '7', '7', '217647.55675199995'
'2019', '8', '7', '13', '2019', '8', '7', '8', '318965.35581299994'
'2019', '8', '7', '14', '2019', '8', '7', '9', '364895.80993799993'
'2019', '8', '7', '15', '2019', '8', '7', '10', '397285.4705'
'2019', '8', '7', '16', '2019', '8', '7', '11', '365680.95774999994'
'2019', '8', '7', '17', '2019', '8', '7', '12', '343210.3555'
'2019', '8', '7', '18', '2019', '8', '7', '13', '353523.423125'
'2019', '8', '7', '19', '2019', '8', '7', '14', '357554.840875'
'2019', '8', '7', '20', '2019', '8', '7', '15', '312888.90628100006'
'2019', '8', '7', '21', '2019', '8', '7', '16', '261250.746501'
'2019', '8', '7', '22', '2019', '8', '7', '17', '203684.56237500007'
'2019', '8', '7', '23', '2019', '8', '7', '18', '96119.38384400001'
'2019', '8', '8', '0', '2019', '8', '7', '19', '27775.248843999998'
'2019', '8', '8', '1', '2019', '8', '7', '20', '15278.408'
'2019', '8', '8', '2', '2019', '8', '7', '21', '3096.037252'
'2019', '8', '8', '3', '2019', '8', '7', '22', '0.0'
'2019', '8', '8', '4', '2019', '8', '7', '23', '0.0'
'2019', '8', '8', '5', '2019', '8', '8', '0', '0.0'
'2019', '8', '8', '6', '2019', '8', '8', '1', '0.0'
'2019', '8', '8', '7', '2019', '8', '8', '2', '0.0'
'2019', '8', '8', '8', '2019', '8', '8', '3', '0.0'
'2019', '8', '8', '9', '2019', '8', '8', '4', '0.0'
'2019', '8', '8', '10', '2019', '8', '8', '5', '10258.676583000002'
'2019', '8', '8', '11', '2019', '8', '8', '6', '98996.93314100003'
'2019', '8', '8', '12', '2019', '8', '8', '7', '203131.12814100005'
'2019', '8', '8', '13', '2019', '8', '8', '8', '304034.28575'
'2019', '8', '8', '14', '2019', '8', '8', '9', '373007.7227500001'
'2019', '8', '8', '15', '2019', '8', '8', '10', '405695.87250000006'
'2019', '8', '8', '16', '2019', '8', '8', '11', '370598.78424999997'
'2019', '8', '8', '17', '2019', '8', '8', '12', '352883.94999999995'
'2019', '8', '8', '18', '2019', '8', '8', '13', '359279.37575000006'
'2019', '8', '8', '19', '2019', '8', '8', '14', '379790.1869999999'
'2019', '8', '8', '20', '2019', '8', '8', '15', '388915.4661250001'
'2019', '8', '8', '21', '2019', '8', '8', '16', '350712.945281'
'2019', '8', '8', '22', '2019', '8', '8', '17', '272980.43381300004'
'2019', '8', '8', '23', '2019', '8', '8', '18', '103603.83325'
'2019', '8', '9', '0', '2019', '8', '8', '19', '25610.210008'
'2019', '8', '9', '1', '2019', '8', '8', '20', '13502.034'
'2019', '8', '9', '2', '2019', '8', '8', '21', '2459.170252'
'2019', '8', '9', '3', '2019', '8', '8', '22', '0.0'
'2019', '8', '9', '4', '2019', '8', '8', '23', '0.0'
'2019', '8', '9', '5', '2019', '8', '9', '0', '0.0'
'2019', '8', '9', '6', '2019', '8', '9', '1', '0.0'
'2019', '8', '9', '7', '2019', '8', '9', '2', '0.0'
'2019', '8', '9', '8', '2019', '8', '9', '3', '0.0'
'2019', '8', '9', '9', '2019', '8', '9', '4', '0.0'
'2019', '8', '9', '10', '2019', '8', '9', '5', '8760.534834000002'
'2019', '8', '9', '11', '2019', '8', '9', '6', '110689.580407'
'2019', '8', '9', '12', '2019', '8', '9', '7', '278495.5727450001'
'2019', '8', '9', '13', '2019', '8', '9', '8', '343972.4883440001'
'2019', '8', '9', '14', '2019', '8', '9', '9', '393943.066563'
'2019', '8', '9', '15', '2019', '8', '9', '10', '371396.051969'
'2019', '8', '9', '16', '2019', '8', '9', '11', '405315.73924999975'
'2019', '8', '9', '17', '2019', '8', '9', '12', '389365.69600000023'
'2019', '8', '9', '18', '2019', '8', '9', '13', '394342.2821259999'
'2019', '8', '9', '19', '2019', '8', '9', '14', '406157.0071250002'
'2019', '8', '9', '20', '2019', '8', '9', '15', '336615.813626'
'2019', '8', '9', '21', '2019', '8', '9', '16', '311704.50936699996'
'2019', '8', '9', '22', '2019', '8', '9', '17', '218773.050375'
'2019', '8', '9', '23', '2019', '8', '9', '18', '99551.25717200001'
'2019', '8', '10', '0', '2019', '8', '9', '19', '13401.937438'
'2019', '8', '10', '1', '2019', '8', '9', '20', '10778.677'
'2019', '8', '10', '2', '2019', '8', '9', '21', '1287.026'
'2019', '8', '10', '3', '2019', '8', '9', '22', '0.0'
'2019', '8', '10', '4', '2019', '8', '9', '23', '0.0'
'2019', '8', '10', '5', '2019', '8', '10', '0', '0.0'
'2019', '8', '10', '6', '2019', '8', '10', '1', '0.0'
'2019', '8', '10', '7', '2019', '8', '10', '2', '0.0'
'2019', '8', '10', '8', '2019', '8', '10', '3', '0.0'
'2019', '8', '10', '9', '2019', '8', '10', '4', '0.0'
'2019', '8', '10', '10', '2019', '8', '10', '5', '9916.895461'
'2019', '8', '10', '11', '2019', '8', '10', '6', '92370.65375099998'
'2019', '8', '10', '12', '2019', '8', '10', '7', '212171.19491299998'
'2019', '8', '10', '13', '2019', '8', '10', '8', '320580.43875000003'
'2019', '8', '10', '14', '2019', '8', '10', '9', '309559.15162499994'
'2019', '8', '10', '15', '2019', '8', '10', '10', '334202.73474999995'
'2019', '8', '10', '16', '2019', '8', '10', '11', '336335.87374999997'
'2019', '8', '10', '17', '2019', '8', '10', '12', '338536.41349999997'
'2019', '8', '10', '18', '2019', '8', '10', '13', '340438.37499999994'
'2019', '8', '10', '19', '2019', '8', '10', '14', '366226.4824999999'
'2019', '8', '10', '20', '2019', '8', '10', '15', '301330.5837500001'
'2019', '8', '10', '21', '2019', '8', '10', '16', '270919.0099239999'
'2019', '8', '10', '22', '2019', '8', '10', '17', '226113.461096'
'2019', '8', '10', '23', '2019', '8', '10', '18', '71353.333706'
'2019', '8', '11', '0', '2019', '8', '10', '19', '15189.676'
'2019', '8', '11', '1', '2019', '8', '10', '20', '5472.408'
'2019', '8', '11', '2', '2019', '8', '10', '21', '927.3658760000001'
'2019', '8', '11', '3', '2019', '8', '10', '22', '0.0'
'2019', '8', '11', '4', '2019', '8', '10', '23', '0.0'
'2019', '8', '11', '5', '2019', '8', '11', '0', '0.0'
'2019', '8', '11', '6', '2019', '8', '11', '1', '0.0'
'2019', '8', '11', '7', '2019', '8', '11', '2', '0.0'
'2019', '8', '11', '8', '2019', '8', '11', '3', '0.0'
'2019', '8', '11', '9', '2019', '8', '11', '4', '0.0'
'2019', '8', '11', '10', '2019', '8', '11', '5', '8680.248791000002'
'2019', '8', '11', '11', '2019', '8', '11', '6', '109113.26903199998'
'2019', '8', '11', '12', '2019', '8', '11', '7', '209820.92799999999'
'2019', '8', '11', '13', '2019', '8', '11', '8', '353962.7706249999'
'2019', '8', '11', '14', '2019', '8', '11', '9', '319301.46150000015'
'2019', '8', '11', '15', '2019', '8', '11', '10', '347161.4135'
'2019', '8', '11', '16', '2019', '8', '11', '11', '288407.2232499999'
'2019', '8', '11', '17', '2019', '8', '11', '12', '246833.98849999992'
'2019', '8', '11', '18', '2019', '8', '11', '13', '271449.39374999993'
'2019', '8', '11', '19', '2019', '8', '11', '14', '214854.47250200005'
'2019', '8', '11', '20', '2019', '8', '11', '15', '187884.92724999995'
'2019', '8', '11', '21', '2019', '8', '11', '16', '235993.17975'
'2019', '8', '11', '22', '2019', '8', '11', '17', '183254.376875'
'2019', '8', '11', '23', '2019', '8', '11', '18', '61237.175439'
'2019', '8', '12', '0', '2019', '8', '11', '19', '16653.097'
'2019', '8', '12', '1', '2019', '8', '11', '20', '14090.63'
'2019', '8', '12', '2', '2019', '8', '11', '21', '2322.182'
'2019', '8', '12', '3', '2019', '8', '11', '22', '0.0'
'2019', '8', '12', '4', '2019', '8', '11', '23', '0.0'
'2019', '8', '12', '5', '2019', '8', '12', '0', '0.0'
'2019', '8', '12', '6', '2019', '8', '12', '1', '0.0'
'2019', '8', '12', '7', '2019', '8', '12', '2', '0.0'
'2019', '8', '12', '8', '2019', '8', '12', '3', '0.0'
'2019', '8', '12', '9', '2019', '8', '12', '4', '0.0'
'2019', '8', '12', '10', '2019', '8', '12', '5', '13653.957484'
'2019', '8', '12', '11', '2019', '8', '12', '6', '143475.213657'
'2019', '8', '12', '12', '2019', '8', '12', '7', '344825.658875'
'2019', '8', '12', '13', '2019', '8', '12', '8', '319283.86800200015'
'2019', '8', '12', '14', '2019', '8', '12', '9', '372552.070625'
'2019', '8', '12', '15', '2019', '8', '12', '10', '397442.20849999995'
'2019', '8', '12', '16', '2019', '8', '12', '11', '365934.48350000003'
'2019', '8', '12', '17', '2019', '8', '12', '12', '331387.4379389999'
'2019', '8', '12', '18', '2019', '8', '12', '13', '373407.11474999995'
'2019', '8', '12', '19', '2019', '8', '12', '14', '325649.85550000006'
'2019', '8', '12', '20', '2019', '8', '12', '15', '298054.56837500003'
'2019', '8', '12', '21', '2019', '8', '12', '16', '355549.0752500001'
'2019', '8', '12', '22', '2019', '8', '12', '17', '249853.31587500006'
'2019', '8', '12', '23', '2019', '8', '12', '18', '86823.50181499998'
'2019', '8', '13', '0', '2019', '8', '12', '19', '22504.614'
'2019', '8', '13', '1', '2019', '8', '12', '20', '13235.322'
'2019', '8', '13', '2', '2019', '8', '12', '21', '1723.238876'
'2019', '8', '13', '3', '2019', '8', '12', '22', '0.0'
'2019', '8', '13', '4', '2019', '8', '12', '23', '0.0'
'2019', '8', '13', '5', '2019', '8', '13', '0', '0.0'
'2019', '8', '13', '6', '2019', '8', '13', '1', '0.0'
'2019', '8', '13', '7', '2019', '8', '13', '2', '0.0'
'2019', '8', '13', '8', '2019', '8', '13', '3', '0.0'
'2019', '8', '13', '9', '2019', '8', '13', '4', '0.0'
'2019', '8', '13', '10', '2019', '8', '13', '5', '11885.337633000001'
'2019', '8', '13', '11', '2019', '8', '13', '6', '114319.79298399996'
'2019', '8', '13', '12', '2019', '8', '13', '7', '258673.5396249999'
'2019', '8', '13', '13', '2019', '8', '13', '8', '323565.9391249999'
'2019', '8', '13', '14', '2019', '8', '13', '9', '353760.9317519999'
'2019', '8', '13', '15', '2019', '8', '13', '10', '342613.2750000001'
'2019', '8', '13', '16', '2019', '8', '13', '11', '366046.39674999984'
'2019', '8', '13', '17', '2019', '8', '13', '12', '341506.14412500005'
'2019', '8', '13', '18', '2019', '8', '13', '13', '338527.522'
'2019', '8', '13', '19', '2019', '8', '13', '14', '334624.12728100014'
'2019', '8', '13', '20', '2019', '8', '13', '15', '293731.065063'
'2019', '8', '13', '21', '2019', '8', '13', '16', '316560.1232499997'
'2019', '8', '13', '22', '2019', '8', '13', '17', '282068.95719'
'2019', '8', '13', '23', '2019', '8', '13', '18', '74219.73356399998'
'2019', '8', '14', '0', '2019', '8', '13', '19', '1279.621'
'2019', '8', '14', '1', '2019', '8', '13', '20', '1776.742'
'2019', '8', '14', '2', '2019', '8', '13', '21', '378.651'
'2019', '8', '14', '3', '2019', '8', '13', '22', '0.0'
'2019', '8', '14', '4', '2019', '8', '13', '23', '0.0'
'2019', '8', '14', '5', '2019', '8', '14', '0', '0.0'
'2019', '8', '14', '6', '2019', '8', '14', '1', '0.0'
'2019', '8', '14', '7', '2019', '8', '14', '2', '0.0'
'2019', '8', '14', '8', '2019', '8', '14', '3', '0.0'
'2019', '8', '14', '9', '2019', '8', '14', '4', '0.0'
'2019', '8', '14', '10', '2019', '8', '14', '5', '8074.738883'
'2019', '8', '14', '11', '2019', '8', '14', '6', '122472.31162700002'
'2019', '8', '14', '12', '2019', '8', '14', '7', '292236.80785800004'
'2019', '8', '14', '13', '2019', '8', '14', '8', '345763.01119100006'
'2019', '8', '14', '14', '2019', '8', '14', '9', '383177.9419380001'
'2019', '8', '14', '15', '2019', '8', '14', '10', '290491.447127'
'2019', '8', '14', '16', '2019', '8', '14', '11', '338201.18556200014'
'2019', '8', '14', '17', '2019', '8', '14', '12', '339400.4912500001'
'2019', '8', '14', '18', '2019', '8', '14', '13', '361298.97750000004'
'2019', '8', '14', '19', '2019', '8', '14', '14', '359383.06250000006'
'2019', '8', '14', '20', '2019', '8', '14', '15', '323482.511'
'2019', '8', '14', '21', '2019', '8', '14', '16', '299807.97624999995'
'2019', '8', '14', '22', '2019', '8', '14', '17', '196934.218002'
'2019', '8', '14', '23', '2019', '8', '14', '18', '66214.218555'
'2019', '8', '15', '0', '2019', '8', '14', '19', '2595.5267519999998'
'2019', '8', '15', '1', '2019', '8', '14', '20', '2172.2905'
'2019', '8', '15', '2', '2019', '8', '14', '21', '270.28025199999996'
'2019', '8', '15', '3', '2019', '8', '14', '22', '0.0'
'2019', '8', '15', '4', '2019', '8', '14', '23', '0.0'
'2019', '8', '15', '5', '2019', '8', '15', '0', '0.0'
'2019', '8', '15', '6', '2019', '8', '15', '1', '0.0'
'2019', '8', '15', '7', '2019', '8', '15', '2', '0.0'
'2019', '8', '15', '8', '2019', '8', '15', '3', '0.0'
'2019', '8', '15', '9', '2019', '8', '15', '4', '0.0'
'2019', '8', '15', '10', '2019', '8', '15', '5', '8490.141829'
'2019', '8', '15', '11', '2019', '8', '15', '6', '128095.91421899997'
'2019', '8', '15', '12', '2019', '8', '15', '7', '279006.56787499995'
'2019', '8', '15', '13', '2019', '8', '15', '8', '388384.307502'
'2019', '8', '15', '14', '2019', '8', '15', '9', '388845.4705'
'2019', '8', '15', '15', '2019', '8', '15', '10', '425209.74649999983'
'2019', '8', '15', '16', '2019', '8', '15', '11', '415270.23474999995'
'2019', '8', '15', '17', '2019', '8', '15', '12', '400971.79625'
'2019', '8', '15', '18', '2019', '8', '15', '13', '426879.11681299994'
'2019', '8', '15', '19', '2019', '8', '15', '14', '420002.131188'
'2019', '8', '15', '20', '2019', '8', '15', '15', '436625.6301250001'
'2019', '8', '15', '21', '2019', '8', '15', '16', '398116.92012500006'
'2019', '8', '15', '22', '2019', '8', '15', '17', '296236.20137499995'
'2019', '8', '15', '23', '2019', '8', '15', '18', '98780.514284'
'2019', '8', '16', '0', '2019', '8', '15', '19', '16383.935'
'2019', '8', '16', '1', '2019', '8', '15', '20', '584.501252'
'2019', '8', '16', '2', '2019', '8', '15', '21', '0.0'
'2019', '8', '16', '3', '2019', '8', '15', '22', '0.0'
'2019', '8', '16', '4', '2019', '8', '15', '23', '0.0'
'2019', '8', '16', '5', '2019', '8', '16', '0', '0.0'
'2019', '8', '16', '6', '2019', '8', '16', '1', '0.0'
'2019', '8', '16', '7', '2019', '8', '16', '2', '0.0'
'2019', '8', '16', '8', '2019', '8', '16', '3', '0.0'
'2019', '8', '16', '9', '2019', '8', '16', '4', '0.0'
'2019', '8', '16', '10', '2019', '8', '16', '5', '7954.468838000001'
'2019', '8', '16', '11', '2019', '8', '16', '6', '98880.83750199997'
'2019', '8', '16', '12', '2019', '8', '16', '7', '306799.478656'
'2019', '8', '16', '13', '2019', '8', '16', '8', '349499.17325'
'2019', '8', '16', '14', '2019', '8', '16', '9', '354695.4509999999'
'2019', '8', '16', '15', '2019', '8', '16', '10', '353439.3255019999'
'2019', '8', '16', '16', '2019', '8', '16', '11', '298871.64024999994'
'2019', '8', '16', '17', '2019', '8', '16', '12', '356523.27575199987'
'2019', '8', '16', '18', '2019', '8', '16', '13', '320268.52487499994'
'2019', '8', '16', '19', '2019', '8', '16', '14', '296979.80150000006'
'2019', '8', '16', '20', '2019', '8', '16', '15', '287935.2729999999'
'2019', '8', '16', '21', '2019', '8', '16', '16', '273511.94593800005'
'2019', '8', '16', '22', '2019', '8', '16', '17', '196563.62775'
'2019', '8', '16', '23', '2019', '8', '16', '18', '63008.519065000015'
'2019', '8', '17', '0', '2019', '8', '16', '19', '3540.761252'
'2019', '8', '17', '1', '2019', '8', '16', '20', '11776.07'
'2019', '8', '17', '2', '2019', '8', '16', '21', '1455.318'
'2019', '8', '17', '3', '2019', '8', '16', '22', '0.0'
'2019', '8', '17', '4', '2019', '8', '16', '23', '0.0'
'2019', '8', '17', '5', '2019', '8', '17', '0', '0.0'
'2019', '8', '17', '6', '2019', '8', '17', '1', '0.0'
'2019', '8', '17', '7', '2019', '8', '17', '2', '0.0'
'2019', '8', '17', '8', '2019', '8', '17', '3', '0.0'
'2019', '8', '17', '9', '2019', '8', '17', '4', '0.0'
'2019', '8', '17', '10', '2019', '8', '17', '5', '5606.963292'
'2019', '8', '17', '11', '2019', '8', '17', '6', '107089.54868800001'
'2019', '8', '17', '12', '2019', '8', '17', '7', '330061.65518800006'
'2019', '8', '17', '13', '2019', '8', '17', '8', '410484.6490000001'
'2019', '8', '17', '14', '2019', '8', '17', '9', '457817.3305'
'2019', '8', '17', '15', '2019', '8', '17', '10', '439854.37200000003'
'2019', '8', '17', '16', '2019', '8', '17', '11', '443916.5489999999'
'2019', '8', '17', '17', '2019', '8', '17', '12', '413153.5270000001'
'2019', '8', '17', '18', '2019', '8', '17', '13', '422777.09075000003'
'2019', '8', '17', '19', '2019', '8', '17', '14', '423386.8794999999'
'2019', '8', '17', '20', '2019', '8', '17', '15', '386758.0166880001'
'2019', '8', '17', '21', '2019', '8', '17', '16', '382041.3969999999'
'2019', '8', '17', '22', '2019', '8', '17', '17', '220466.45417499993'
'2019', '8', '17', '23', '2019', '8', '17', '18', '70878.094033'
'2019', '8', '18', '0', '2019', '8', '17', '19', '7165.7045'
'2019', '8', '18', '1', '2019', '8', '17', '20', '3737.8525'
'2019', '8', '18', '2', '2019', '8', '17', '21', '299.955624'
'2019', '8', '18', '3', '2019', '8', '17', '22', '0.0'
'2019', '8', '18', '4', '2019', '8', '17', '23', '0.0'
'2019', '8', '18', '5', '2019', '8', '18', '0', '0.0'
'2019', '8', '18', '6', '2019', '8', '18', '1', '0.0'
'2019', '8', '18', '7', '2019', '8', '18', '2', '0.0'
'2019', '8', '18', '8', '2019', '8', '18', '3', '0.0'
'2019', '8', '18', '9', '2019', '8', '18', '4', '0.0'
'2019', '8', '18', '10', '2019', '8', '18', '5', '5015.093087000001'
'2019', '8', '18', '11', '2019', '8', '18', '6', '74206.91442899998'
'2019', '8', '18', '12', '2019', '8', '18', '7', '218949.34881200004'
'2019', '8', '18', '13', '2019', '8', '18', '8', '325068.206124'
'2019', '8', '18', '14', '2019', '8', '18', '9', '387990.24049999996'
'2019', '8', '18', '15', '2019', '8', '18', '10', '388560.60400000005'
'2019', '8', '18', '16', '2019', '8', '18', '11', '371029.91600000014'
'2019', '8', '18', '17', '2019', '8', '18', '12', '357372.1765'
'2019', '8', '18', '18', '2019', '8', '18', '13', '410760.3275'
'2019', '8', '18', '19', '2019', '8', '18', '14', '375883.17700000014'
'2019', '8', '18', '20', '2019', '8', '18', '15', '403034.1180630001'
'2019', '8', '18', '21', '2019', '8', '18', '16', '336790.38343999995'
'2019', '8', '18', '22', '2019', '8', '18', '17', '273064.356973'
'2019', '8', '18', '23', '2019', '8', '18', '18', '90130.97443799999'
'2019', '8', '19', '0', '2019', '8', '18', '19', '24868.546'
'2019', '8', '19', '1', '2019', '8', '18', '20', '7756.854'
'2019', '8', '19', '2', '2019', '8', '18', '21', '480.000876'
'2019', '8', '19', '3', '2019', '8', '18', '22', '0.0'
'2019', '8', '19', '4', '2019', '8', '18', '23', '0.0'
'2019', '8', '19', '5', '2019', '8', '19', '0', '0.0'
'2019', '8', '19', '6', '2019', '8', '19', '1', '0.0'
'2019', '8', '19', '7', '2019', '8', '19', '2', '0.0'
'2019', '8', '19', '8', '2019', '8', '19', '3', '0.0'
'2019', '8', '19', '9', '2019', '8', '19', '4', '0.0'
'2019', '8', '19', '10', '2019', '8', '19', '5', '6746.710891'
'2019', '8', '19', '11', '2019', '8', '19', '6', '100466.77248599997'
'2019', '8', '19', '12', '2019', '8', '19', '7', '236767.61171899998'
'2019', '8', '19', '13', '2019', '8', '19', '8', '344052.333125'
'2019', '8', '19', '14', '2019', '8', '19', '9', '375550.38574999996'
'2019', '8', '19', '15', '2019', '8', '19', '10', '382544.7136250002'
'2019', '8', '19', '16', '2019', '8', '19', '11', '422446.09749999986'
'2019', '8', '19', '17', '2019', '8', '19', '12', '392474.5419390001'
'2019', '8', '19', '18', '2019', '8', '19', '13', '414589.9620000002'
'2019', '8', '19', '19', '2019', '8', '19', '14', '407180.67843899975'
'2019', '8', '19', '20', '2019', '8', '19', '15', '374134.559375'
'2019', '8', '19', '21', '2019', '8', '19', '16', '331767.09275'
'2019', '8', '19', '22', '2019', '8', '19', '17', '212791.348902'
'2019', '8', '19', '23', '2019', '8', '19', '18', '68207.316599'
'2019', '8', '20', '0', '2019', '8', '19', '19', '24710.814'
'2019', '8', '20', '1', '2019', '8', '19', '20', '11149.791'
'2019', '8', '20', '2', '2019', '8', '19', '21', '997.705'
'2019', '8', '20', '3', '2019', '8', '19', '22', '0.0'
'2019', '8', '20', '4', '2019', '8', '19', '23', '0.0'
'2019', '8', '20', '5', '2019', '8', '20', '0', '0.0'
'2019', '8', '20', '6', '2019', '8', '20', '1', '0.0'
'2019', '8', '20', '7', '2019', '8', '20', '2', '0.0'
'2019', '8', '20', '8', '2019', '8', '20', '3', '0.0'
'2019', '8', '20', '9', '2019', '8', '20', '4', '0.0'
'2019', '8', '20', '10', '2019', '8', '20', '5', '5745.269359'
'2019', '8', '20', '11', '2019', '8', '20', '6', '90062.99437200002'
'2019', '8', '20', '12', '2019', '8', '20', '7', '210623.51506300003'
'2019', '8', '20', '13', '2019', '8', '20', '8', '300418.963625'
'2019', '8', '20', '14', '2019', '8', '20', '9', '331813.82825000014'
'2019', '8', '20', '15', '2019', '8', '20', '10', '312970.753375'
'2019', '8', '20', '16', '2019', '8', '20', '11', '289480.589625'
'2019', '8', '20', '17', '2019', '8', '20', '12', '311896.57524999994'
