UTC_Year, UTC_Month, UTC_Day, UTC_Hour, Year, Month, Day, Hour, Load(MW)
'2019', '1', '14', '4', '2019', '1', '13', '23', '0.0'
'2019', '1', '14', '5', '2019', '1', '14', '0', '0.0'
'2019', '1', '14', '6', '2019', '1', '14', '1', '0.0'
'2019', '1', '14', '7', '2019', '1', '14', '2', '0.0'
'2019', '1', '14', '8', '2019', '1', '14', '3', '0.0'
'2019', '1', '14', '9', '2019', '1', '14', '4', '0.0'
'2019', '1', '14', '10', '2019', '1', '14', '5', '0.0'
'2019', '1', '14', '11', '2019', '1', '14', '6', '0.0'
'2019', '1', '14', '12', '2019', '1', '14', '7', '0.0'
'2019', '1', '14', '13', '2019', '1', '14', '8', '33.079246453'
'2019', '1', '14', '14', '2019', '1', '14', '9', '112.270915252'
'2019', '1', '14', '15', '2019', '1', '14', '10', '156.71410575000002'
'2019', '1', '14', '16', '2019', '1', '14', '11', '161.94637162499995'
'2019', '1', '14', '17', '2019', '1', '14', '12', '183.87689487499998'
'2019', '1', '14', '18', '2019', '1', '14', '13', '163.42047553099994'
'2019', '1', '14', '19', '2019', '1', '14', '14', '132.83211089100004'
'2019', '1', '14', '20', '2019', '1', '14', '15', '122.00104720300001'
'2019', '1', '14', '21', '2019', '1', '14', '16', '23.366500860999995'
'2019', '1', '14', '22', '2019', '1', '14', '17', '0.244234048'
'2019', '1', '14', '23', '2019', '1', '14', '18', '0.0'
'2019', '1', '15', '0', '2019', '1', '14', '19', '0.0'
'2019', '1', '15', '1', '2019', '1', '14', '20', '0.0'
'2019', '1', '15', '2', '2019', '1', '14', '21', '0.0'
'2019', '1', '15', '3', '2019', '1', '14', '22', '0.0'
'2019', '1', '15', '4', '2019', '1', '14', '23', '0.0'
'2019', '1', '15', '5', '2019', '1', '15', '0', '0.0'
'2019', '1', '15', '6', '2019', '1', '15', '1', '0.0'
'2019', '1', '15', '7', '2019', '1', '15', '2', '0.0'
'2019', '1', '15', '8', '2019', '1', '15', '3', '0.0'
'2019', '1', '15', '9', '2019', '1', '15', '4', '0.0'
'2019', '1', '15', '10', '2019', '1', '15', '5', '0.0'
'2019', '1', '15', '11', '2019', '1', '15', '6', '0.0'
'2019', '1', '15', '12', '2019', '1', '15', '7', '0.0'
'2019', '1', '15', '13', '2019', '1', '15', '8', '35.373164338'
'2019', '1', '15', '14', '2019', '1', '15', '9', '136.90813103099998'
'2019', '1', '15', '15', '2019', '1', '15', '10', '126.784044173'
'2019', '1', '15', '16', '2019', '1', '15', '11', '126.65246568899998'
'2019', '1', '15', '17', '2019', '1', '15', '12', '125.16758887800003'
'2019', '1', '15', '18', '2019', '1', '15', '13', '126.621390626'
'2019', '1', '15', '19', '2019', '1', '15', '14', '88.09965673599999'
'2019', '1', '15', '20', '2019', '1', '15', '15', '83.517509688'
'2019', '1', '15', '21', '2019', '1', '15', '16', '19.411154963'
'2019', '1', '15', '22', '2019', '1', '15', '17', '4.788308'
'2019', '1', '15', '23', '2019', '1', '15', '18', '0.578581936'
'2019', '1', '16', '0', '2019', '1', '15', '19', '0.0'
'2019', '1', '16', '1', '2019', '1', '15', '20', '0.0'
'2019', '1', '16', '2', '2019', '1', '15', '21', '0.0'
'2019', '1', '16', '3', '2019', '1', '15', '22', '0.0'
'2019', '1', '16', '4', '2019', '1', '15', '23', '0.0'
'2019', '1', '16', '5', '2019', '1', '16', '0', '0.0'
'2019', '1', '16', '6', '2019', '1', '16', '1', '0.0'
'2019', '1', '16', '7', '2019', '1', '16', '2', '0.0'
'2019', '1', '16', '8', '2019', '1', '16', '3', '0.0'
'2019', '1', '16', '9', '2019', '1', '16', '4', '0.0'
'2019', '1', '16', '10', '2019', '1', '16', '5', '0.0'
'2019', '1', '16', '11', '2019', '1', '16', '6', '0.0'
'2019', '1', '16', '12', '2019', '1', '16', '7', '0.0'
'2019', '1', '16', '13', '2019', '1', '16', '8', '56.74323688300001'
