File, LineNum, UTC_Year, UTC_Month, UTC_Day, UTC_Hour, Year, Month, Day, Hour, Load(MW)
'PEI_Wind_2020_01.csv', '1972', '2020', '1', '6', '17', '2020', '1', '6', '13', '7.107733479215483'
'PEI_Wind_2020_01.csv', '1974', '2020', '1', '6', '18', '2020', '1', '6', '14', '4.191174622419055'
'PEI_Wind_2020_01.csv', '1978', '2020', '1', '6', '19', '2020', '1', '6', '15', '1.712099594142046'
'PEI_Wind_2020_01.csv', '1982', '2020', '1', '6', '20', '2020', '1', '6', '16', '0.0'
'PEI_Wind_2020_01.csv', '1984', '2020', '1', '6', '21', '2020', '1', '6', '17', '0.5940853657033927'
'PEI_Wind_2020_01.csv', '1986', '2020', '1', '6', '22', '2020', '1', '6', '18', '1.1079552595199158'
'PEI_Wind_2020_01.csv', '1990', '2020', '1', '6', '23', '2020', '1', '6', '19', '2.943535555900559'
'PEI_Wind_2020_01.csv', '2001', '2020', '1', '7', '0', '2020', '1', '6', '20', '5.591122873681343'
'PEI_Wind_2020_01.csv', '2010', '2020', '1', '7', '1', '2020', '1', '6', '21', '5.47446051940949'
'PEI_Wind_2020_01.csv', '2013', '2020', '1', '7', '2', '2020', '1', '6', '22', '6.8160775935358515'
'PEI_Wind_2020_01.csv', '2014', '2020', '1', '7', '3', '2020', '1', '6', '23', '8.42018496477389'
'PEI_Wind_2020_01.csv', '2019', '2020', '1', '7', '4', '2020', '1', '7', '0', '14.544958564046453'
'PEI_Wind_2020_01.csv', '2026', '2020', '1', '7', '5', '2020', '1', '7', '1', '22.773821052865035'
'PEI_Wind_2020_01.csv', '2032', '2020', '1', '7', '6', '2020', '1', '7', '2', '28.981924905188947'
'PEI_Wind_2020_01.csv', '2045', '2020', '1', '7', '7', '2020', '1', '7', '3', '27.37781753395086'
'PEI_Wind_2020_01.csv', '2046', '2020', '1', '7', '8', '2020', '1', '7', '4', '31.315171990626112'
'PEI_Wind_2020_01.csv', '2050', '2020', '1', '7', '9', '2020', '1', '7', '5', '28.136122836717938'
'PEI_Wind_2020_01.csv', '2055', '2020', '1', '7', '10', '2020', '1', '7', '6', '26.600068505471814'
'PEI_Wind_2020_01.csv', '2065', '2020', '1', '7', '11', '2020', '1', '7', '7', '29.954111190787746'
'PEI_Wind_2020_01.csv', '2084', '2020', '1', '7', '12', '2020', '1', '7', '8', '19.94059244911989'
'PEI_Wind_2020_01.csv', '2092', '2020', '1', '7', '13', '2020', '1', '7', '9', '10.60760410737123'
'PEI_Wind_2020_01.csv', '2093', '2020', '1', '7', '14', '2020', '1', '7', '10', '18.49620139623023'
'PEI_Wind_2020_01.csv', '2115', '2020', '1', '7', '15', '2020', '1', '7', '11', '31.723490230577596'
'PEI_Wind_2020_01.csv', '2137', '2020', '1', '7', '16', '2020', '1', '7', '12', '14.982442392565929'
'PEI_Wind_2020_01.csv', '2144', '2020', '1', '7', '17', '2020', '1', '7', '13', '8.566012907613697'
'PEI_Wind_2020_01.csv', '2149', '2020', '1', '7', '18', '2020', '1', '7', '14', '6.8160775935358515'
'PEI_Wind_2020_01.csv', '2153', '2020', '1', '7', '19', '2020', '1', '7', '15', '20.523904220479185'
'PEI_Wind_2020_01.csv', '2172', '2020', '1', '7', '20', '2020', '1', '7', '16', '22.565495420236743'
'PEI_Wind_2020_01.csv', '2173', '2020', '1', '7', '21', '2020', '1', '7', '17', '31.427857219184137'
'PEI_Wind_2020_01.csv', '2213', '2020', '1', '7', '22', '2020', '1', '7', '18', '24.31543073431459'
'PEI_Wind_2020_01.csv', '2215', '2020', '1', '7', '23', '2020', '1', '7', '19', '27.23198959111104'
'PEI_Wind_2020_01.csv', '2239', '2020', '1', '8', '0', '2020', '1', '7', '20', '6.378593765016376'
'PEI_Wind_2020_01.csv', '2244', '2020', '1', '8', '1', '2020', '1', '7', '21', '0.0'
'PEI_Wind_2020_01.csv', '2245', '2020', '1', '8', '2', '2020', '1', '7', '22', '0.0'
'PEI_Wind_2020_01.csv', '2246', '2020', '1', '8', '3', '2020', '1', '7', '23', '0.0'
'PEI_Wind_2020_01.csv', '2248', '2020', '1', '8', '4', '2020', '1', '8', '0', '0.0'
'PEI_Wind_2020_01.csv', '2252', '2020', '1', '8', '5', '2020', '1', '8', '1', '4.40991653667875'
'PEI_Wind_2020_01.csv', '2258', '2020', '1', '8', '6', '2020', '1', '8', '2', '15.489002615062157'
'PEI_Wind_2020_01.csv', '2282', '2020', '1', '8', '7', '2020', '1', '8', '3', '31.898483761985403'
'PEI_Wind_2020_01.csv', '2304', '2020', '1', '8', '8', '2020', '1', '8', '4', '48.71730650284494'
'PEI_Wind_2020_01.csv', '2314', '2020', '1', '8', '9', '2020', '1', '8', '5', '58.43916935883315'
'PEI_Wind_2020_01.csv', '2336', '2020', '1', '8', '10', '2020', '1', '8', '6', '57.85585758747385'
'PEI_Wind_2020_01.csv', '2331', '2020', '1', '8', '11', '2020', '1', '8', '7', '63.37488434725792'
'PEI_Wind_2020_01.csv', '2358', '2020', '1', '8', '12', '2020', '1', '8', '8', '48.81452513140482'
'PEI_Wind_2020_01.csv', '2359', '2020', '1', '8', '13', '2020', '1', '8', '9', '42.10643976077299'
'PEI_Wind_2020_01.csv', '2371', '2020', '1', '8', '14', '2020', '1', '8', '10', '51.7310839882013'
'PEI_Wind_2020_01.csv', '2396', '2020', '1', '8', '15', '2020', '1', '8', '11', '69.4356764559398'
'PEI_Wind_2020_01.csv', '2417', '2020', '1', '8', '16', '2020', '1', '8', '12', '97.53431512561838'
'PEI_Wind_2020_01.csv', '2436', '2020', '1', '8', '17', '2020', '1', '8', '13', '114.54315609502682'
'PEI_Wind_2020_01.csv', '2446', '2020', '1', '8', '18', '2020', '1', '8', '14', '127.87900449344293'
'PEI_Wind_2020_01.csv', '2460', '2020', '1', '8', '19', '2020', '1', '8', '15', '144.92281461773442'
'PEI_Wind_2020_01.csv', '2495', '2020', '1', '8', '20', '2020', '1', '8', '16', '150.01911746224192'
'PEI_Wind_2020_01.csv', '2497', '2020', '1', '8', '21', '2020', '1', '8', '17', '144.81097664653393'
'PEI_Wind_2020_01.csv', '2503', '2020', '1', '8', '22', '2020', '1', '8', '18', '158.47713814695163'
'PEI_Wind_2020_01.csv', '2540', '2020', '1', '8', '23', '2020', '1', '8', '19', '175.20568644700558'
'PEI_Wind_2020_01.csv', '2553', '2020', '1', '9', '0', '2020', '1', '8', '20', '173.20576037377373'
'PEI_Wind_2020_01.csv', '2555', '2020', '1', '9', '1', '2020', '1', '8', '21', '171.91982305964078'
'PEI_Wind_2020_01.csv', '2572', '2020', '1', '9', '2', '2020', '1', '8', '22', '171.5834245096807'
'PEI_Wind_2020_01.csv', '2575', '2020', '1', '9', '3', '2020', '1', '8', '23', '179.2029345230615'
'PEI_Wind_2020_01.csv', '2589', '2020', '1', '9', '4', '2020', '1', '9', '0', '181.66378105848347'
'PEI_Wind_2020_01.csv', '2595', '2020', '1', '9', '5', '2020', '1', '9', '1', '184.20118726389634'
'PEI_Wind_2020_01.csv', '2613', '2020', '1', '9', '6', '2020', '1', '9', '2', '180.6429854586047'
'PEI_Wind_2020_01.csv', '2624', '2020', '1', '9', '7', '2020', '1', '9', '3', '173.05993243093394'
'PEI_Wind_2020_01.csv', '2623', '2020', '1', '9', '8', '2020', '1', '9', '4', '177.5076846875485'
'PEI_Wind_2020_01.csv', '2638', '2020', '1', '9', '9', '2020', '1', '9', '5', '177.72642660180827'
'PEI_Wind_2020_01.csv', '2639', '2020', '1', '9', '10', '2020', '1', '9', '6', '180.2575830382423'
'PEI_Wind_2020_01.csv', '2649', '2020', '1', '9', '11', '2020', '1', '9', '7', '186.96219631499707'
'PEI_Wind_2020_01.csv', '2665', '2020', '1', '9', '12', '2020', '1', '9', '8', '182.97623254404186'
'PEI_Wind_2020_01.csv', '2669', '2020', '1', '9', '13', '2020', '1', '9', '9', '183.89286532760647'
'PEI_Wind_2020_01.csv', '2674', '2020', '1', '9', '14', '2020', '1', '9', '10', '181.8744214203632'
'PEI_Wind_2020_01.csv', '2678', '2020', '1', '9', '15', '2020', '1', '9', '11', '183.6142297939661'
'PEI_Wind_2020_01.csv', '2693', '2020', '1', '9', '16', '2020', '1', '9', '12', '182.68457665836223'
'PEI_Wind_2020_01.csv', '2700', '2020', '1', '9', '17', '2020', '1', '9', '13', '180.93464134428433'
'PEI_Wind_2020_01.csv', '2701', '2020', '1', '9', '18', '2020', '1', '9', '14', '183.00053720118186'
'PEI_Wind_2020_01.csv', '2711', '2020', '1', '9', '19', '2020', '1', '9', '15', '179.88468015583763'
'PEI_Wind_2020_01.csv', '2713', '2020', '1', '9', '20', '2020', '1', '9', '16', '176.4431407048178'
'PEI_Wind_2020_01.csv', '2727', '2020', '1', '9', '21', '2020', '1', '9', '17', '174.8098677450118'
'PEI_Wind_2020_01.csv', '2725', '2020', '1', '9', '22', '2020', '1', '9', '18', '175.6483784163408'
'PEI_Wind_2020_01.csv', '2741', '2020', '1', '9', '23', '2020', '1', '9', '19', '175.10152363069142'
'PEI_Wind_2020_01.csv', '2742', '2020', '1', '10', '0', '2020', '1', '9', '20', '167.6042517458676'
'PEI_Wind_2020_01.csv', '2786', '2020', '1', '10', '1', '2020', '1', '9', '21', '126.10333483651095'
'PEI_Wind_2020_01.csv', '2828', '2020', '1', '10', '2', '2020', '1', '9', '22', '80.31336078480655'
'PEI_Wind_2020_01.csv', '2849', '2020', '1', '10', '3', '2020', '1', '9', '23', '55.23095461635705'
'PEI_Wind_2020_01.csv', '2860', '2020', '1', '10', '4', '2020', '1', '10', '0', '42.98140741781191'
'PEI_Wind_2020_01.csv', '2881', '2020', '1', '10', '5', '2020', '1', '10', '1', '26.06536604839249'
'PEI_Wind_2020_01.csv', '2894', '2020', '1', '10', '6', '2020', '1', '10', '2', '11.628399707250026'
'PEI_Wind_2020_01.csv', '2896', '2020', '1', '10', '7', '2020', '1', '10', '3', '9.40857435513269'
'PEI_Wind_2020_01.csv', '2901', '2020', '1', '10', '8', '2020', '1', '10', '4', '14.083170078387008'
'PEI_Wind_2020_01.csv', '2919', '2020', '1', '10', '9', '2020', '1', '10', '5', '19.940592449119908'
'PEI_Wind_2020_01.csv', '2926', '2020', '1', '10', '10', '2020', '1', '10', '6', '31.606827876305733'
'PEI_Wind_2020_01.csv', '2935', '2020', '1', '10', '11', '2020', '1', '10', '7', '55.59552447345661'
'PEI_Wind_2020_01.csv', '2960', '2020', '1', '10', '12', '2020', '1', '10', '8', '89.4276072122955'
'PEI_Wind_2020_01.csv', '2989', '2020', '1', '10', '13', '2020', '1', '10', '9', '132.74458240000789'
'PEI_Wind_2020_01.csv', '3023', '2020', '1', '10', '14', '2020', '1', '10', '10', '168.5392662028994'
'PEI_Wind_2020_01.csv', '3057', '2020', '1', '10', '15', '2020', '1', '10', '11', '171.0183412311764'
'PEI_Wind_2020_01.csv', '3069', '2020', '1', '10', '16', '2020', '1', '10', '12', '165.47687940326313'
'PEI_Wind_2020_01.csv', '3070', '2020', '1', '10', '17', '2020', '1', '10', '13', '155.49195437587764'
'PEI_Wind_2020_01.csv', '3087', '2020', '1', '10', '18', '2020', '1', '10', '14', '147.6220706518123'
'PEI_Wind_2020_01.csv', '3095', '2020', '1', '10', '19', '2020', '1', '10', '15', '165.4039654318432'
'PEI_Wind_2020_01.csv', '3138', '2020', '1', '10', '20', '2020', '1', '10', '16', '145.3526232913676'
'PEI_Wind_2020_01.csv', '3162', '2020', '1', '10', '21', '2020', '1', '10', '17', '116.7703464947623'
'PEI_Wind_2020_01.csv', '3159', '2020', '1', '10', '22', '2020', '1', '10', '18', '118.04302672318255'
